Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2020-01-28,Delhi,32.9,425.3,33.6,43.0,48.5,15.1,4.16,53.0,133.8,7.08,3.31,7.5,16.7,Very Poor
2020-01-29,Delhi,225.9,282.9,45.9,126.9,164.1,43.8,6.85,13.6,80.5,5.25,11.31,5.33,0.5,Poor
2020-01-30,Delhi,126.9,581.5,142.3,105.0,155.8,24.5,8.14,20.7,71.2,14.44,19.1,1.32,242.4,Good
2020-01-31,Delhi,307.6,202.3,165.2,9.9,222.6,37.6,2.84,72.1,62.1,18.63,29.23,1.81,440.2,Good
2020-02-01,Delhi,110.8,359.5,128.9,48.3,42.0,13.0,8.81,79.9,108.5,12.44,1.9,3.8,16.9,Good
2020-02-02,Delhi,153.5,479.9,120.8,85.6,211.2,31.4,0.49,59.2,124.1,19.44,15.76,7.78,347.2,Poor
2020-02-03,Delhi,14.8,307.8,161.8,28.8,6.5,32.9,9.24,27.6,154.8,15.03,24.87,5.83,472.4,Moderate
2020-02-04,Delhi,491.4,169.3,46.3,47.9,32.2,23.6,5.93,49.6,106.6,1.68,7.25,2.66,247.3,Very Poor
2020-02-05,Delhi,99.5,88.4,173.5,53.0,66.4,23.4,9.5,2.6,162.4,5.21,9.95,4.24,454.8,Poor
2020-02-06,Delhi,272.0,157.9,98.0,106.8,16.0,34.3,2.37,65.9,45.8,0.78,13.77,6.52,401.8,Good
2020-02-07,Delhi,285.3,547.4,160.7,21.2,210.2,31.4,7.85,10.1,69.5,13.04,26.08,4.29,366.1,Satisfactory
2020-02-08,Delhi,149.6,402.2,27.8,48.1,203.7,11.2,7.11,87.5,198.5,14.32,20.01,5.45,66.6,Moderate
2020-02-09,Delhi,148.8,87.0,183.9,94.9,65.2,19.3,7.5,33.3,42.7,8.08,22.89,2.36,381.7,Very Poor
2020-02-10,Delhi,284.8,559.9,163.5,122.5,114.6,27.9,0.26,54.7,150.6,15.6,17.39,7.77,346.4,Severe
2020-02-11,Delhi,202.0,184.9,69.6,17.5,100.2,3.5,2.42,77.0,154.1,1.97,24.45,9.02,96.2,Very Poor
2020-02-12,Delhi,439.1,528.1,85.6,59.0,207.8,22.0,6.67,7.8,55.9,5.04,14.66,6.11,263.0,Very Poor
2020-02-13,Delhi,460.2,18.2,92.8,71.4,99.2,17.0,5.85,61.9,49.9,10.34,7.29,7.86,192.9,Satisfactory
2020-02-14,Delhi,103.3,255.6,180.8,68.4,115.0,34.4,2.69,26.3,175.5,9.25,20.09,6.62,43.6,Satisfactory
2020-02-15,Delhi,283.2,343.0,50.7,128.2,61.7,9.8,5.85,16.4,130.0,6.29,10.31,5.42,236.0,Very Poor
2020-02-16,Delhi,178.5,358.4,90.9,64.1,36.7,16.4,9.2,79.7,153.9,0.04,27.09,0.37,21.1,Good
2020-02-17,Delhi,19.6,430.0,9.6,74.9,32.1,23.0,0.92,4.8,95.7,8.51,7.14,7.43,423.4,Severe
2020-02-18,Delhi,273.5,188.3,42.1,85.7,225.2,2.1,9.94,9.6,156.5,13.9,12.0,3.59,262.8,Satisfactory
2020-02-19,Delhi,110.2,467.9,56.9,34.5,37.9,11.8,0.77,31.7,79.4,12.47,13.32,7.21,10.1,Severe
2020-02-20,Delhi,66.5,289.0,77.7,109.8,213.8,5.6,0.4,14.8,186.9,17.05,23.88,9.45,160.3,Moderate
2020-02-21,Delhi,55.0,65.1,22.4,119.3,68.1,20.2,1.07,85.8,5.2,17.86,16.5,7.54,157.4,Good
2020-02-22,Delhi,256.7,528.0,27.9,44.8,236.6,23.9,3.41,61.0,30.9,11.7,4.28,2.58,172.1,Very Poor
2020-02-23,Delhi,331.7,541.5,53.9,50.0,40.4,32.5,7.65,47.1,194.3,16.38,9.04,1.57,434.0,Moderate
2020-02-24,Delhi,359.6,503.8,115.1,129.0,204.7,39.9,1.02,39.9,0.1,13.42,29.81,2.17,384.1,Good
2020-02-25,Delhi,149.3,484.0,24.8,7.4,98.6,3.6,1.03,99.4,48.5,9.41,11.48,9.39,249.0,Moderate
2020-02-26,Delhi,487.8,110.3,117.2,109.6,239.1,10.6,1.89,46.3,128.9,2.5,0.22,7.65,297.2,Moderate
2020-02-27,Delhi,102.9,383.4,26.0,94.3,236.0,44.3,4.68,22.5,39.7,0.08,21.8,2.95,134.0,Moderate
2020-02-28,Delhi,293.5,251.4,84.2,22.6,56.5,42.4,6.52,27.4,23.4,0.05,11.23,5.83,110.3,Poor
2020-02-29,Delhi,278.0,169.0,194.4,111.6,80.9,47.6,8.06,2.2,178.6,12.01,6.42,4.27,315.1,Satisfactory
2020-03-01,Delhi,45.5,507.5,197.8,85.2,170.5,29.0,2.54,38.6,20.4,8.0,23.21,3.22,312.1,Very Poor
2020-03-02,Delhi,29.6,308.4,128.8,33.6,88.7,31.5,6.0,86.3,33.3,18.03,3.1,9.13,449.3,Satisfactory
2020-03-03,Delhi,177.9,329.1,146.3,70.7,113.3,15.6,5.54,47.9,167.4,19.86,9.94,2.88,432.5,Good
2020-03-04,Delhi,450.7,190.8,71.0,149.0,50.1,15.1,1.63,21.3,21.0,10.9,5.76,5.0,290.7,Good
2020-03-05,Delhi,244.9,1.6,37.7,12.2,214.4,23.7,6.5,37.5,80.8,3.99,9.04,0.8,115.6,Good
2020-03-06,Delhi,235.7,449.2,81.2,10.4,126.3,10.7,3.07,30.9,75.3,5.34,23.14,3.47,63.9,Severe
2020-03-07,Delhi,250.8,575.7,173.2,148.4,227.5,29.6,9.68,54.9,36.8,18.02,12.14,7.7,134.9,Good
2020-03-08,Delhi,346.0,75.6,166.5,64.4,247.4,28.3,3.18,94.7,173.2,8.74,10.31,8.65,185.2,Good
2020-03-09,Delhi,204.6,139.5,55.2,115.3,248.6,8.8,8.04,82.7,188.5,1.21,11.37,8.69,280.5,Poor
2020-03-10,Delhi,420.5,167.9,181.2,135.9,229.3,13.8,9.88,31.3,88.9,16.52,24.87,4.61,209.6,Satisfactory
2020-03-11,Delhi,1.1,490.8,121.7,12.6,109.4,1.8,8.95,81.9,186.9,4.53,26.96,8.27,348.2,Good
2020-03-12,Delhi,487.4,177.8,154.4,138.9,105.6,25.9,8.2,62.0,115.1,10.51,16.61,5.84,245.8,Very Poor
2020-03-13,Delhi,343.7,164.1,83.9,65.9,33.5,18.2,7.31,0.2,161.4,18.02,24.4,3.08,481.0,Satisfactory
2020-03-14,Delhi,292.2,471.4,7.4,1.7,224.4,24.2,9.81,12.9,42.9,10.06,8.66,3.83,399.9,Good
2020-03-15,Delhi,336.8,267.3,156.1,94.7,87.0,9.1,9.76,28.9,166.0,9.54,5.4,9.14,333.4,Poor
2020-03-16,Delhi,44.1,536.3,50.3,17.4,159.5,31.3,8.37,40.9,109.1,7.65,3.73,0.64,470.5,Moderate
2020-03-17,Delhi,78.6,169.2,137.1,140.1,87.4,4.4,1.36,83.6,152.3,11.54,24.48,2.72,99.6,Very Poor
2020-03-18,Delhi,51.6,257.0,67.2,46.7,18.3,10.8,3.15,88.5,133.1,14.05,2.24,3.29,494.2,Poor
2020-03-19,Delhi,184.3,228.0,45.2,146.3,39.0,3.6,7.65,3.9,108.2,12.76,6.1,2.1,16.4,Moderate
2020-03-20,Delhi,475.8,491.4,113.4,103.4,27.3,10.7,8.34,99.9,188.9,12.55,18.08,4.61,274.8,Moderate
2020-03-21,Delhi,136.9,319.0,46.6,83.2,115.5,5.3,0.38,62.6,189.6,4.32,11.82,3.99,53.0,Severe
2020-03-22,Delhi,7.0,261.3,141.0,34.8,115.9,28.0,0.99,33.5,6.5,18.54,7.76,1.31,163.6,Satisfactory
2020-03-23,Delhi,229.8,593.7,8.1,126.5,99.8,30.3,3.38,86.4,132.9,7.48,19.63,0.47,148.1,Poor
2020-03-24,Delhi,224.4,539.2,198.6,129.5,154.7,39.0,3.58,21.5,59.6,15.66,23.13,4.49,33.0,Satisfactory
2020-03-25,Delhi,133.4,159.2,70.1,111.4,24.2,18.1,3.95,79.7,27.0,11.95,6.67,0.58,277.6,Satisfactory
2020-03-26,Delhi,52.2,203.2,81.7,124.0,21.9,12.5,0.32,62.0,40.3,6.17,2.09,4.48,289.7,Satisfactory
2020-03-27,Delhi,447.6,165.4,25.8,45.9,181.9,38.6,3.29,67.3,134.8,7.12,3.94,0.36,37.7,Very Poor
2020-03-28,Delhi,277.7,296.5,61.4,79.6,137.1,11.1,2.95,75.4,64.4,4.93,0.87,1.71,133.6,Satisfactory
2020-03-29,Delhi,391.5,368.6,57.0,68.1,95.7,20.4,3.91,72.0,133.6,10.63,18.43,4.29,13.4,Moderate
2020-03-30,Delhi,255.5,506.1,130.7,107.4,130.4,21.0,5.84,1.0,55.0,19.08,12.22,1.88,208.6,Very Poor
2020-03-31,Delhi,332.9,98.4,41.5,38.6,96.2,35.5,7.08,85.2,69.9,18.23,2.34,5.12,82.2,Satisfactory
2020-04-01,Delhi,30.7,265.3,167.6,1.5,135.7,13.4,3.37,85.9,14.5,2.18,13.81,3.2,17.3,Severe
2020-04-02,Delhi,476.8,577.2,196.9,124.6,103.8,17.0,7.3,48.3,162.8,0.48,25.23,7.25,184.8,Good
2020-04-03,Delhi,41.2,311.9,66.4,145.0,138.3,18.7,3.46,87.6,64.5,7.18,15.5,4.09,67.5,Satisfactory
2020-04-04,Delhi,433.9,363.3,191.1,132.3,228.4,19.4,3.86,12.2,25.8,6.94,0.24,7.56,152.4,Satisfactory
2020-04-05,Delhi,0.8,46.4,38.6,65.8,63.6,8.2,2.4,21.6,56.7,7.31,20.48,1.52,17.5,Severe
2020-04-06,Delhi,333.9,576.3,19.8,128.6,1.2,27.0,8.19,98.8,112.7,5.57,1.32,3.23,258.8,Severe
2020-04-07,Delhi,410.6,138.3,105.2,76.5,147.7,0.4,6.56,90.8,68.6,18.36,29.69,8.75,25.6,Severe
2020-04-08,Delhi,347.6,499.3,72.8,55.7,102.1,22.5,8.91,28.2,12.8,16.21,13.34,4.31,448.9,Severe
2020-04-09,Delhi,114.6,519.5,179.6,100.2,78.7,6.3,7.75,20.6,138.4,10.83,7.74,4.35,75.2,Very Poor
2020-04-10,Delhi,94.2,45.6,194.3,98.3,103.5,49.3,7.53,62.8,101.2,13.92,29.37,1.24,484.5,Moderate
2020-04-11,Delhi,268.4,305.4,184.0,38.7,232.3,45.5,0.61,62.1,185.0,7.96,8.53,7.29,170.9,Good
2020-04-12,Delhi,223.8,561.9,87.1,118.2,45.8,31.7,4.65,51.4,62.4,2.59,27.57,7.5,63.3,Good
2020-04-13,Delhi,470.9,129.8,143.2,0.2,243.2,36.5,4.53,46.4,147.2,15.18,19.05,5.4,255.4,Severe
2020-04-14,Delhi,50.8,517.6,39.4,13.3,110.9,4.2,8.69,47.1,163.0,11.15,21.11,1.78,127.7,Very Poor
2020-04-15,Delhi,304.8,337.2,168.4,80.1,146.0,8.9,9.53,50.4,16.7,5.92,13.49,7.9,23.9,Very Poor
2020-04-16,Delhi,231.6,261.6,101.1,139.7,182.4,20.4,5.47,54.5,26.4,8.52,9.44,5.74,263.7,Moderate
2020-04-17,Delhi,111.4,551.0,67.6,27.2,212.0,9.2,0.82,94.4,181.5,11.08,29.63,0.12,292.4,Moderate
2020-04-18,Delhi,141.7,259.1,89.1,45.1,87.4,26.0,6.34,99.6,198.5,15.95,3.83,9.16,343.0,Severe
2020-04-19,Delhi,327.5,101.8,66.4,36.6,185.0,49.3,1.75,12.2,182.0,9.04,20.1,7.58,94.9,Satisfactory
2020-04-20,Delhi,325.9,171.0,152.0,99.3,215.9,47.9,1.88,26.1,126.2,12.18,4.26,8.82,432.3,Very Poor
2020-04-21,Delhi,207.6,131.6,95.7,122.6,24.5,48.1,1.85,33.3,37.3,9.7,0.94,1.8,144.8,Moderate
2020-04-22,Delhi,406.6,132.2,96.2,28.8,123.0,6.5,8.74,5.9,174.8,4.8,1.13,9.95,232.7,Good
2020-04-23,Delhi,403.7,469.5,107.8,83.8,175.0,33.5,5.75,93.9,92.2,8.58,14.42,4.2,286.5,Poor
2020-04-24,Delhi,374.1,147.0,193.6,18.4,245.8,46.9,6.36,59.4,23.7,16.99,22.15,1.3,495.6,Poor
2020-04-25,Delhi,297.5,461.7,104.1,130.3,179.1,4.3,8.73,15.7,175.1,16.87,14.05,0.51,44.6,Very Poor
2020-04-26,Delhi,330.5,520.8,174.9,11.0,43.9,5.8,6.55,32.5,191.2,7.67,13.85,6.81,174.5,Good
2020-04-27,Delhi,401.8,259.1,188.8,7.8,212.3,37.6,9.55,14.7,189.3,19.19,2.42,9.35,305.3,Very Poor
2020-04-28,Delhi,73.0,587.5,1.1,48.1,81.5,36.2,6.75,71.0,114.5,18.32,4.77,1.55,104.5,Moderate
2020-04-29,Delhi,424.2,15.4,34.0,22.0,148.1,24.5,9.97,36.4,177.7,7.92,6.97,6.61,271.0,Moderate
2020-04-30,Delhi,99.8,567.9,10.4,90.3,32.5,31.7,6.22,64.9,189.8,6.23,15.53,6.32,109.1,Good
2020-05-01,Delhi,219.3,21.4,117.2,127.5,82.3,44.2,3.27,14.9,99.7,15.52,23.23,4.89,98.4,Satisfactory
2020-05-02,Delhi,336.0,77.9,71.9,112.3,190.3,27.0,1.79,20.5,143.6,0.48,7.64,2.9,186.2,Good
2020-05-03,Delhi,325.7,561.4,154.4,41.1,184.3,4.2,0.71,53.1,92.4,1.57,26.38,0.43,122.8,Severe
2020-05-04,Delhi,254.4,287.6,179.9,143.8,185.7,26.2,8.57,9.9,120.5,19.15,15.54,1.62,28.7,Moderate
2020-05-05,Delhi,478.9,588.8,127.0,38.4,139.1,29.2,1.48,65.4,29.6,13.38,8.13,2.04,479.9,Very Poor
2020-05-06,Delhi,328.3,564.3,92.5,115.0,9.0,26.7,0.54,41.2,85.8,9.09,6.32,6.84,336.4,Good
2020-05-07,Delhi,404.2,244.2,198.8,83.1,216.1,15.6,7.48,30.4,172.7,6.1,5.4,8.61,377.3,Satisfactory
2020-05-08,Delhi,53.9,218.0,170.1,43.6,221.7,0.4,9.81,8.2,144.5,2.71,11.81,3.34,106.0,Very Poor
2020-05-09,Delhi,148.4,330.7,146.3,106.6,134.9,44.8,5.74,84.2,162.3,17.91,19.34,2.86,73.4,Satisfactory
2020-05-10,Delhi,124.1,456.1,95.3,123.2,212.9,46.7,6.95,52.0,177.8,9.32,21.62,2.65,497.4,Satisfactory
2020-05-11,Delhi,393.4,142.2,10.9,20.5,61.6,0.7,5.85,6.7,112.3,17.89,21.36,7.17,222.6,Very Poor
2020-05-12,Delhi,491.5,352.9,157.4,139.4,164.4,44.0,2.04,35.0,182.6,18.08,17.54,3.67,272.9,Moderate
2020-05-13,Delhi,167.5,499.7,70.0,84.2,241.9,42.0,2.65,45.6,25.5,14.06,10.49,9.38,63.9,Severe
2020-05-14,Delhi,95.9,537.6,134.6,107.0,232.2,44.0,0.11,62.5,175.7,14.81,29.9,0.74,332.1,Severe
2020-05-15,Delhi,185.2,326.0,101.1,54.3,172.8,38.9,7.21,49.0,193.7,5.96,27.0,6.48,43.2,Very Poor
2020-05-16,Delhi,331.0,275.3,59.0,10.4,241.7,36.2,0.78,22.5,111.3,6.68,5.5,2.69,260.4,Severe
2020-05-17,Delhi,193.9,174.6,184.5,95.3,175.7,17.0,6.29,7.0,56.7,11.55,20.86,5.7,55.0,Satisfactory
2020-05-18,Delhi,363.8,405.7,98.4,103.7,215.1,12.1,9.94,19.2,97.6,9.17,27.37,1.78,308.8,Severe
2020-05-19,Delhi,225.0,116.2,75.6,40.0,48.1,27.0,7.93,61.7,132.0,10.64,20.03,4.6,13.0,Satisfactory
2020-05-20,Delhi,270.1,528.4,117.9,2.8,226.0,26.4,4.56,2.3,0.5,15.07,4.26,8.26,429.5,Severe
2020-05-21,Delhi,485.5,6.8,0.3,0.4,152.7,18.9,8.8,48.3,34.2,5.8,17.59,4.28,186.6,Moderate
2020-05-22,Delhi,386.1,60.9,183.6,68.7,136.5,8.4,7.83,14.8,128.3,6.09,26.56,5.19,436.5,Good
2020-05-23,Delhi,8.5,194.7,33.1,81.2,152.2,6.5,7.69,37.7,25.6,19.85,18.73,4.97,175.7,Good
2020-05-24,Delhi,186.8,377.6,159.6,40.6,156.0,1.0,5.67,26.4,179.3,10.14,25.34,1.26,324.0,Satisfactory
2020-05-25,Delhi,337.2,206.2,25.2,17.4,197.9,46.3,1.46,91.6,192.4,13.11,29.22,8.13,403.8,Good
2020-05-26,Delhi,440.2,255.8,154.2,24.1,4.9,42.5,0.82,35.5,48.1,17.53,20.14,1.56,280.5,Very Poor
2020-05-27,Delhi,381.8,141.5,111.1,92.3,203.8,38.8,3.62,34.6,53.2,0.86,1.69,7.49,236.9,Very Poor
2020-05-28,Delhi,470.4,65.7,175.1,106.2,167.4,27.5,6.33,1.0,73.7,3.34,23.1,3.58,84.1,Good
2020-05-29,Delhi,498.2,590.0,148.2,12.2,90.1,44.1,3.08,1.4,150.0,7.66,16.9,7.19,334.6,Satisfactory
2020-05-30,Delhi,121.5,136.4,183.8,103.7,26.3,39.8,3.83,71.8,85.6,7.39,29.39,3.09,196.3,Good
2020-05-31,Delhi,47.7,428.5,107.3,55.0,230.8,3.2,2.46,51.9,66.8,4.07,14.26,7.88,112.1,Poor
2020-06-01,Delhi,83.2,267.9,118.6,46.8,216.3,37.7,9.0,35.0,75.2,14.97,13.96,7.45,232.5,Severe
2020-06-02,Delhi,210.0,257.9,171.5,41.7,125.8,31.5,9.01,17.7,32.1,17.74,21.97,7.88,411.3,Moderate
2020-06-03,Delhi,460.2,313.6,33.2,123.8,146.3,17.0,3.24,5.6,41.7,11.46,29.9,4.1,107.3,Satisfactory
2020-06-04,Delhi,482.4,359.8,17.2,145.5,240.7,9.0,7.6,44.1,87.7,16.39,12.12,4.75,307.9,Severe
2020-06-05,Delhi,53.4,82.9,122.4,59.1,87.5,28.7,7.58,33.8,12.6,9.82,2.99,7.88,100.6,Very Poor
2020-06-06,Delhi,290.9,438.6,90.3,118.3,246.1,23.8,2.8,18.2,146.1,14.27,9.8,8.85,191.4,Poor
2020-06-07,Delhi,151.3,162.0,100.8,105.4,34.0,33.6,1.79,41.2,128.2,18.56,27.81,2.2,157.9,Moderate
2020-06-08,Delhi,281.7,516.0,188.7,78.8,88.0,28.5,4.43,33.1,177.6,17.19,18.33,5.5,75.1,Poor
2020-06-09,Delhi,295.8,226.0,77.2,39.5,88.4,19.9,2.85,67.8,179.0,0.88,1.95,9.4,51.8,Good
2020-06-10,Delhi,415.2,206.8,147.8,25.7,133.0,36.7,0.25,4.6,143.2,16.14,3.21,5.91,170.0,Moderate
2020-06-11,Delhi,475.5,326.3,22.6,138.4,56.1,1.5,5.4,51.5,75.6,2.23,2.19,4.95,309.6,Severe
2020-06-12,Delhi,295.4,554.5,187.5,64.2,222.6,3.5,4.67,91.3,148.5,19.9,25.87,4.24,103.0,Poor
2020-06-13,Delhi,244.7,101.0,112.6,14.3,199.5,6.3,1.2,58.2,133.0,0.07,13.54,8.25,68.2,Good
2020-06-14,Delhi,492.2,553.6,58.6,57.3,151.6,32.9,1.37,6.5,65.9,7.72,12.87,4.99,496.6,Poor
2020-06-15,Delhi,373.7,124.9,101.9,80.0,107.4,38.0,1.93,52.3,167.8,4.09,18.83,7.27,85.1,Satisfactory
2020-06-16,Delhi,334.1,227.7,118.6,25.2,189.4,14.9,1.45,58.2,3.8,2.45,7.28,4.15,412.7,Poor
2020-06-17,Delhi,18.2,543.1,142.9,12.7,12.8,0.5,9.73,14.7,184.1,15.27,21.39,7.27,56.7,Satisfactory
2020-06-18,Delhi,129.3,185.1,113.7,143.0,135.9,16.0,1.77,96.2,123.1,6.43,0.01,5.12,94.4,Severe
2020-06-19,Delhi,36.0,593.9,70.9,4.4,125.5,43.9,1.15,12.0,197.8,2.36,28.19,8.38,463.0,Severe
2020-06-20,Delhi,280.1,526.0,136.5,107.6,93.8,46.3,7.54,50.5,91.4,6.97,12.22,6.66,8.1,Good
2020-06-21,Delhi,362.7,544.0,47.9,85.2,197.3,37.3,0.35,94.1,41.5,12.9,12.83,3.09,333.5,Very Poor
2020-06-22,Delhi,417.6,522.6,58.8,1.5,110.4,19.4,7.61,62.5,20.6,4.5,2.1,6.72,430.2,Satisfactory
2020-06-23,Delhi,103.7,0.3,40.4,49.6,233.0,19.9,5.28,91.9,183.6,3.59,26.95,6.87,298.1,Poor
2020-06-24,Delhi,218.9,589.1,45.6,90.9,165.4,14.4,0.12,26.3,128.6,15.9,25.46,8.79,98.1,Poor
2020-06-25,Delhi,17.8,269.3,184.1,17.5,195.8,38.3,9.64,64.0,101.0,17.2,21.84,1.03,8.8,Severe
2020-06-26,Delhi,294.2,271.2,0.4,126.6,11.9,46.1,9.28,36.6,150.9,18.74,2.83,0.75,255.9,Moderate
2020-06-27,Delhi,435.1,97.5,77.6,70.3,146.6,39.9,6.9,60.7,176.8,18.99,17.15,3.6,426.8,Very Poor
2020-06-28,Delhi,232.3,33.0,120.7,16.3,193.3,20.2,6.33,40.0,187.4,9.55,20.09,5.15,51.4,Good
2020-06-29,Delhi,218.2,204.0,41.2,32.3,87.6,0.5,9.31,45.7,19.7,19.13,9.86,7.07,17.1,Poor
2020-06-30,Delhi,37.0,537.6,106.4,61.5,204.5,39.8,9.51,25.0,24.7,4.75,2.38,8.54,308.8,Moderate
2020-07-01,Delhi,115.3,140.1,104.4,78.6,66.2,32.9,0.25,63.3,29.3,11.94,1.74,7.51,248.7,Severe
2020-07-02,Delhi,102.8,139.3,139.1,82.0,86.7,35.4,4.06,42.9,182.2,14.63,22.01,7.27,109.8,Severe
2020-07-03,Delhi,395.8,61.8,192.7,116.4,115.6,11.9,1.26,97.7,61.2,15.19,23.45,7.49,51.3,Very Poor
2020-07-04,Delhi,319.3,166.7,172.1,73.5,32.6,20.4,0.78,37.5,3.9,11.55,9.49,7.14,443.6,Good
2020-07-05,Delhi,209.7,548.9,55.4,30.6,161.7,23.0,6.81,44.4,45.6,14.73,24.24,2.74,340.1,Moderate
2020-07-06,Delhi,391.1,390.0,112.5,30.7,193.8,9.7,4.62,89.6,85.3,4.61,24.4,8.21,497.1,Good
2020-07-07,Delhi,326.9,196.1,69.4,137.1,12.8,31.1,5.65,48.8,76.7,13.05,25.65,9.08,129.2,Moderate
2020-07-08,Delhi,297.3,102.1,179.1,87.5,185.0,41.0,3.68,95.1,57.3,10.85,25.07,2.98,136.1,Poor
2020-07-09,Delhi,495.6,130.3,199.1,56.3,104.1,23.4,5.66,84.2,138.5,19.6,18.79,2.62,440.3,Satisfactory
2020-07-10,Delhi,313.4,248.8,56.0,2.2,59.3,28.8,3.9,16.1,156.3,3.8,14.89,6.7,344.2,Very Poor
2020-07-11,Delhi,465.5,536.1,198.7,62.8,83.0,18.6,4.21,67.6,39.8,11.62,11.95,1.55,499.0,Poor
2020-07-12,Delhi,69.2,59.9,47.6,134.3,92.5,26.3,9.04,41.2,16.9,18.81,9.38,7.94,61.4,Severe
2020-07-13,Delhi,86.1,464.9,164.7,31.3,190.2,6.8,4.71,15.3,76.5,0.21,14.68,8.37,485.5,Satisfactory
2020-07-14,Delhi,468.3,395.6,193.6,113.1,67.2,16.2,8.65,1.8,157.1,19.41,10.43,8.45,147.1,Poor
2020-07-15,Delhi,210.3,514.4,191.2,64.3,114.5,9.7,9.43,17.7,163.8,3.29,21.24,0.39,377.9,Very Poor
2020-07-16,Delhi,282.1,538.9,85.5,29.0,171.5,20.1,6.98,27.5,42.4,2.73,7.68,8.14,173.7,Severe
2020-07-17,Delhi,425.4,92.8,76.0,96.4,221.8,43.5,8.53,5.7,118.8,3.1,11.25,7.64,105.0,Poor
2020-07-18,Delhi,9.6,237.3,182.2,94.4,47.7,41.3,4.81,24.8,198.2,10.25,5.25,0.9,410.3,Satisfactory
2020-07-19,Delhi,115.8,398.0,145.4,49.2,146.1,36.3,5.77,61.8,33.7,19.75,11.2,8.48,423.3,Poor
2020-07-20,Delhi,233.0,278.5,39.0,58.5,147.6,49.6,2.39,60.8,49.4,0.82,1.21,4.34,20.5,Moderate
2020-07-21,Delhi,129.7,500.7,8.3,82.9,80.5,3.6,1.14,53.7,195.2,7.45,23.43,4.32,420.0,Very Poor
2020-07-22,Delhi,43.0,4.7,109.8,101.9,123.2,29.4,9.73,28.2,195.1,3.38,27.93,3.86,373.3,Satisfactory
2020-07-23,Delhi,291.3,229.1,94.6,94.5,26.9,42.8,0.38,0.5,170.3,8.98,18.86,7.46,433.3,Poor
2020-07-24,Delhi,404.1,137.9,42.5,4.1,217.7,2.8,0.48,15.3,136.8,2.03,16.68,9.69,101.6,Satisfactory
2020-07-25,Delhi,88.0,232.9,153.1,88.6,70.3,46.3,2.0,73.2,104.6,6.93,27.87,5.54,226.3,Moderate
2020-07-26,Delhi,466.1,187.3,116.4,118.9,39.2,0.9,6.58,0.3,68.0,6.0,16.81,4.78,420.0,Very Poor
2020-07-27,Delhi,53.5,252.2,197.5,111.8,170.3,29.7,5.46,87.5,57.9,3.52,28.86,8.13,91.2,Moderate
2020-07-28,Delhi,110.1,270.1,99.1,46.9,132.9,45.4,9.5,19.1,27.9,16.2,3.42,9.59,186.7,Very Poor
2020-07-29,Delhi,268.1,468.5,80.9,38.0,162.7,5.6,8.71,16.4,73.5,18.84,10.88,4.7,462.0,Satisfactory
2020-07-30,Delhi,317.3,85.4,182.9,137.7,189.1,47.9,4.06,58.8,68.9,4.43,2.14,9.62,174.4,Severe
2020-07-31,Delhi,404.2,72.0,16.6,76.1,4.4,19.5,7.38,35.5,86.5,11.49,23.94,0.82,15.6,Severe
2020-08-01,Delhi,406.9,466.5,188.7,41.0,80.4,38.7,7.64,6.4,110.0,13.85,21.65,8.66,467.3,Very Poor
2020-08-02,Delhi,60.0,517.9,119.0,147.8,179.8,34.7,3.61,44.2,53.6,6.35,3.94,5.55,128.2,Satisfactory
2020-08-03,Delhi,209.3,328.3,179.2,39.5,64.5,35.1,6.58,59.6,180.6,1.2,28.87,2.31,436.3,Satisfactory
2020-08-04,Delhi,487.2,5.0,157.2,28.0,133.4,29.1,3.53,55.3,94.7,2.58,12.69,4.17,99.2,Severe
2020-08-05,Delhi,495.8,277.7,180.3,149.7,136.5,5.9,2.99,82.8,162.0,13.68,27.67,9.23,88.2,Poor
2020-08-06,Delhi,379.4,515.6,146.1,43.8,242.1,28.2,1.94,94.1,164.6,3.28,6.96,9.82,60.6,Severe
2020-08-07,Delhi,366.2,425.9,163.0,128.8,103.2,13.1,3.07,51.7,117.0,6.91,27.81,8.93,495.3,Good
2020-08-08,Delhi,398.8,390.7,29.0,144.6,80.3,10.0,1.88,64.6,67.6,18.99,22.63,9.48,110.0,Moderate
2020-08-09,Delhi,215.7,80.8,71.3,13.5,200.3,22.0,6.12,47.6,199.9,2.74,10.22,1.92,170.3,Severe
2020-08-10,Delhi,455.3,159.5,72.8,93.6,204.7,17.4,9.86,58.4,174.5,7.12,22.78,5.1,117.9,Good
2020-08-11,Delhi,211.5,166.0,156.1,129.1,220.1,2.0,6.01,23.7,41.9,15.63,7.96,6.07,289.7,Satisfactory
2020-08-12,Delhi,289.2,558.2,71.4,70.3,236.0,32.9,2.4,76.5,53.2,3.6,24.65,1.69,175.0,Very Poor
2020-08-13,Delhi,238.2,48.9,57.9,51.6,1.3,5.6,1.77,29.0,104.3,4.85,11.47,0.72,34.0,Satisfactory
2020-08-14,Delhi,414.1,101.3,81.0,44.5,187.8,43.0,7.08,44.6,109.7,13.5,8.63,9.1,127.2,Satisfactory
2020-08-15,Delhi,485.7,257.1,198.8,128.9,28.6,23.9,1.07,72.6,108.6,3.07,13.61,4.21,497.9,Moderate
2020-08-16,Delhi,133.2,87.9,145.8,116.8,86.0,22.4,6.95,80.7,118.8,5.14,19.78,4.56,165.2,Severe
